Station Name,Latitude (deg) ,Longitude (deg) ,Elevation (ft) ,Year,Month,Day,Hour (CST) ,Avg Air Temp (Degrees F) ,Avg Air Temp Flag,Avg Air Temp at 9 m (Degrees F) ,Avg Air Temp at 9 m Flag,Date
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,15.0,1600.0,32.405,,,,2021-11-15
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,15.0,1700.0,31.483,,,,2021-11-15
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,15.0,1800.0,30.641,,,,2021-11-15
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,15.0,1900.0,29.48,,,,2021-11-15
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,15.0,2000.0,30.0,,,,2021-11-15
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,15.0,2100.0,29.766,,,,2021-11-15
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,15.0,2200.0,29.498,,,,2021-11-15
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,15.0,2300.0,29.772,,,,2021-11-15
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,15.0,2400.0,30.173,,,,2021-11-15
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,16.0,100.0,30.052,,,,2021-11-16
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,16.0,200.0,30.087,,,,2021-11-16
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,16.0,300.0,30.285,,,,2021-11-16
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,16.0,400.0,30.256,,,,2021-11-16
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,16.0,500.0,29.782,,,,2021-11-16
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,16.0,600.0,29.914,,,,2021-11-16
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,16.0,700.0,29.944,,,,2021-11-16
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,16.0,800.0,30.029,,,,2021-11-16
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,16.0,900.0,30.814,,,,2021-11-16
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,16.0,1000.0,32.027,,,,2021-11-16
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,16.0,1100.0,33.64,,,,2021-11-16
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,16.0,1200.0,35.681,,,,2021-11-16
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,16.0,1300.0,37.195,,,,2021-11-16
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,16.0,1400.0,38.232,,,,2021-11-16
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,16.0,1500.0,39.119,,,,2021-11-16
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,16.0,1600.0,39.371,,,,2021-11-16
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,16.0,1700.0,39.189,,,,2021-11-16
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,16.0,1800.0,38.406,,,,2021-11-16
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,16.0,1900.0,37.449,,,,2021-11-16
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,16.0,2000.0,34.957,,,,2021-11-16
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,16.0,2100.0,33.98,,,,2021-11-16
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,16.0,2200.0,33.845,,,,2021-11-16
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,16.0,2300.0,33.595,,,,2021-11-16
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,16.0,2400.0,36.117,,,,2021-11-16
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,17.0,100.0,38.01,,,,2021-11-17
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,17.0,200.0,39.045,,,,2021-11-17
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,17.0,300.0,38.709,,,,2021-11-17
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,17.0,400.0,38.116,,,,2021-11-17
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,17.0,500.0,37.017,,,,2021-11-17
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,17.0,600.0,36.261,,,,2021-11-17
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,17.0,700.0,35.076,,,,2021-11-17
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,17.0,800.0,34.153,,,,2021-11-17
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,17.0,900.0,34.342,,,,2021-11-17
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,17.0,1000.0,35.352,,,,2021-11-17
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,17.0,1100.0,35.114,,,,2021-11-17
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,17.0,1200.0,34.306,,,,2021-11-17
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,17.0,1300.0,32.977,,,,2021-11-17
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,17.0,1400.0,33.085,,,,2021-11-17
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,17.0,1500.0,32.927,,,,2021-11-17
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,17.0,1600.0,32.333,,,,2021-11-17
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,17.0,1700.0,31.192,,,,2021-11-17
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,17.0,1800.0,31.154,,,,2021-11-17
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,17.0,1900.0,30.996,,,,2021-11-17
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,17.0,2000.0,30.587,,,,2021-11-17
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,17.0,2100.0,30.029,,,,2021-11-17
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,17.0,2200.0,29.3,,,,2021-11-17
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,17.0,2300.0,28.76,,,,2021-11-17
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,17.0,2400.0,28.292,,,,2021-11-17
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,18.0,100.0,27.874,,,,2021-11-18
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,18.0,200.0,27.453,,,,2021-11-18
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,18.0,300.0,26.949,,,,2021-11-18
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,18.0,400.0,26.188,,,,2021-11-18
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,18.0,500.0,25.83,,,,2021-11-18
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,18.0,600.0,25.657,,,,2021-11-18
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,18.0,700.0,25.862,,,,2021-11-18
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,18.0,800.0,26.078,,,,2021-11-18
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,18.0,900.0,26.334,,,,2021-11-18
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,18.0,1000.0,27.601,,,,2021-11-18
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,18.0,1100.0,28.654,,,,2021-11-18
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,18.0,1200.0,29.111,,,,2021-11-18
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,18.0,1300.0,29.282,,,,2021-11-18
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,18.0,1400.0,29.314,,,,2021-11-18
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,18.0,1500.0,28.893,,,,2021-11-18
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,18.0,1600.0,28.211,,,,2021-11-18
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,18.0,1700.0,26.659,,,,2021-11-18
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,18.0,1800.0,24.624,,,,2021-11-18
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,18.0,1900.0,22.874,,,,2021-11-18
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,18.0,2000.0,20.683,,,,2021-11-18
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,18.0,2100.0,18.925,,,,2021-11-18
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,18.0,2200.0,17.456,,,,2021-11-18
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,18.0,2300.0,16.916,,,,2021-11-18
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,18.0,2400.0,16.898,,,,2021-11-18
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,19.0,100.0,16.412,,,,2021-11-19
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,19.0,200.0,15.728,,,,2021-11-19
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,19.0,300.0,16.394,,,,2021-11-19
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,19.0,400.0,19.017,,,,2021-11-19
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,19.0,500.0,21.45,,,,2021-11-19
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,19.0,600.0,22.473,,,,2021-11-19
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,19.0,700.0,22.87,,,,2021-11-19
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,19.0,800.0,23.722,,,,2021-11-19
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,19.0,900.0,25.639,,,,2021-11-19
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,19.0,1000.0,27.311,,,,2021-11-19
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,19.0,1100.0,30.223,,,,2021-11-19
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,19.0,1200.0,34.048,,,,2021-11-19
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,19.0,1300.0,36.232,,,,2021-11-19
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,19.0,1400.0,38.878,,,,2021-11-19
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,19.0,1500.0,40.685,,,,2021-11-19
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,19.0,1600.0,40.359,,,,2021-11-19
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,19.0,1700.0,39.403,,,,2021-11-19
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,19.0,1800.0,37.65,,,,2021-11-19
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,19.0,1900.0,36.547,,,,2021-11-19
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,19.0,2000.0,35.325,,,,2021-11-19
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,19.0,2100.0,34.615,,,,2021-11-19
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,19.0,2200.0,33.323,,,,2021-11-19
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,19.0,2300.0,31.554,,,,2021-11-19
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,19.0,2400.0,30.24,,,,2021-11-19
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,20.0,100.0,29.802,,,,2021-11-20
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,20.0,200.0,29.606,,,,2021-11-20
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,20.0,300.0,29.098,,,,2021-11-20
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,20.0,400.0,28.587,,,,2021-11-20
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,20.0,500.0,27.781,,,,2021-11-20
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,20.0,600.0,29.142,,,,2021-11-20
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,20.0,700.0,29.07,,,,2021-11-20
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,20.0,800.0,29.163,,,,2021-11-20
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,20.0,900.0,30.09,,,,2021-11-20
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,20.0,1000.0,32.085,,,,2021-11-20
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,20.0,1100.0,35.145,,,,2021-11-20
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,20.0,1200.0,37.431,,,,2021-11-20
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,20.0,1300.0,38.62,,,,2021-11-20
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,20.0,1400.0,39.888,,,,2021-11-20
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,20.0,1500.0,41.065,,,,2021-11-20
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,20.0,1600.0,40.804,,,,2021-11-20
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,20.0,1700.0,36.851,,,,2021-11-20
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,20.0,1800.0,30.884,,,,2021-11-20
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,20.0,1900.0,28.018,,,,2021-11-20
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,20.0,2000.0,26.559,,,,2021-11-20
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,20.0,2100.0,24.296,,,,2021-11-20
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,20.0,2200.0,24.238,,,,2021-11-20
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,20.0,2300.0,22.312,,,,2021-11-20
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,20.0,2400.0,22.212,,,,2021-11-20
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,21.0,100.0,24.037,,,,2021-11-21
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,21.0,200.0,26.526,,,,2021-11-21
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,21.0,300.0,31.654,,,,2021-11-21
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,21.0,400.0,33.001,,,,2021-11-21
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,21.0,500.0,33.928,,,,2021-11-21
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,21.0,600.0,34.2,,,,2021-11-21
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,21.0,700.0,33.631,,,,2021-11-21
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,21.0,800.0,34.713,,,,2021-11-21
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,21.0,900.0,30.722,,,,2021-11-21
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,21.0,1000.0,28.521,,,,2021-11-21
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,21.0,1100.0,27.518,,,,2021-11-21
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,21.0,1200.0,26.924,,,,2021-11-21
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,21.0,1300.0,26.564,,,,2021-11-21
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,21.0,1400.0,25.828,,,,2021-11-21
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,21.0,1500.0,25.212,,,,2021-11-21
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,21.0,1600.0,24.166,,,,2021-11-21
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,21.0,1700.0,22.501,,,,2021-11-21
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,21.0,1800.0,21.214,,,,2021-11-21
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,21.0,1900.0,19.886,,,,2021-11-21
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,21.0,2000.0,18.586,,,,2021-11-21
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,21.0,2100.0,17.51,,,,2021-11-21
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,21.0,2200.0,16.916,,,,2021-11-21
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,21.0,2300.0,16.052,,,,2021-11-21
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,21.0,2400.0,15.692,,,,2021-11-21
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,22.0,100.0,14.0,,,,2021-11-22
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,22.0,200.0,13.604,,,,2021-11-22
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,22.0,300.0,13.406,,,,2021-11-22
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,22.0,400.0,11.696,,,,2021-11-22
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,22.0,500.0,10.904,,,,2021-11-22
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,22.0,600.0,10.508,,,,2021-11-22
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,22.0,700.0,11.12,,,,2021-11-22
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,22.0,800.0,13.118,,,,2021-11-22
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,22.0,900.0,16.34,,,,2021-11-22
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,22.0,1000.0,18.934,,,,2021-11-22
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,22.0,1100.0,21.576,,,,2021-11-22
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,22.0,1200.0,23.187,,,,2021-11-22
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,22.0,1300.0,25.129,,,,2021-11-22
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,22.0,1400.0,26.515,,,,2021-11-22
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,22.0,1500.0,27.248,,,,2021-11-22
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,22.0,1600.0,27.415,,,,2021-11-22
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,22.0,1700.0,27.642,,,,2021-11-22
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,22.0,1800.0,27.295,,,,2021-11-22
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,22.0,1900.0,24.832,,,,2021-11-22
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,22.0,2000.0,22.654,,,,2021-11-22
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,22.0,2100.0,23.131,,,,2021-11-22
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,22.0,2200.0,24.294,,,,2021-11-22
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,22.0,2300.0,23.272,,,,2021-11-22
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,22.0,2400.0,21.758,,,,2021-11-22
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,23.0,100.0,20.691,,,,2021-11-23
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,23.0,200.0,19.998,,,,2021-11-23
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,23.0,300.0,20.172,,,,2021-11-23
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,23.0,400.0,20.111,,,,2021-11-23
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,23.0,500.0,20.635,,,,2021-11-23
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,23.0,600.0,21.146,,,,2021-11-23
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,23.0,700.0,20.482,,,,2021-11-23
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,23.0,800.0,21.762,,,,2021-11-23
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,23.0,900.0,25.516,,,,2021-11-23
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,23.0,1000.0,30.619,,,,2021-11-23
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,23.0,1100.0,35.989,,,,2021-11-23
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,23.0,1200.0,42.199,,,,2021-11-23
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,23.0,1300.0,47.498,,,,2021-11-23
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,23.0,1400.0,50.684,,,,2021-11-23
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,23.0,1500.0,52.808,,,,2021-11-23
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,23.0,1600.0,51.692,,,,2021-11-23
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,23.0,1700.0,47.12,,,,2021-11-23
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,23.0,1800.0,42.588,,,,2021-11-23
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,23.0,1900.0,41.524,,,,2021-11-23
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,23.0,2000.0,40.294,,,,2021-11-23
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,23.0,2100.0,42.573,,,,2021-11-23
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,23.0,2200.0,43.038,,,,2021-11-23
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,23.0,2300.0,42.586,,,,2021-11-23
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,23.0,2400.0,42.762,,,,2021-11-23
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,24.0,100.0,41.207,,,,2021-11-24
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,24.0,200.0,38.503,,,,2021-11-24
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,24.0,300.0,35.26,,,,2021-11-24
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,24.0,400.0,33.514,,,,2021-11-24
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,24.0,500.0,31.469,,,,2021-11-24
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,24.0,600.0,30.481,,,,2021-11-24
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,24.0,700.0,31.01,,,,2021-11-24
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,24.0,800.0,31.023,,,,2021-11-24
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,24.0,900.0,33.197,,,,2021-11-24
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,24.0,1000.0,35.523,,,,2021-11-24
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,24.0,1100.0,37.281,,,,2021-11-24
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,24.0,1200.0,36.124,,,,2021-11-24
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,24.0,1300.0,34.637,,,,2021-11-24
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,24.0,1400.0,33.593,,,,2021-11-24
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,24.0,1500.0,34.095,,,,2021-11-24
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,24.0,1600.0,33.366,,,,2021-11-24
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,24.0,1700.0,32.281,,,,2021-11-24
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,24.0,1800.0,29.512,,,,2021-11-24
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,24.0,1900.0,26.209,,,,2021-11-24
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,24.0,2000.0,23.173,,,,2021-11-24
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,24.0,2100.0,21.227,,,,2021-11-24
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,24.0,2200.0,19.553,,,,2021-11-24
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,24.0,2300.0,18.192,,,,2021-11-24
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,24.0,2400.0,17.276,,,,2021-11-24
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,25.0,100.0,16.718,,,,2021-11-25
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,25.0,200.0,15.566,,,,2021-11-25
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,25.0,300.0,12.74,,,,2021-11-25
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,25.0,400.0,11.57,,,,2021-11-25
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,25.0,500.0,9.896,,,,2021-11-25
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,25.0,600.0,8.798,,,,2021-11-25
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,25.0,700.0,8.042,,,,2021-11-25
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,25.0,800.0,7.088,,,,2021-11-25
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,25.0,900.0,8.276,,,,2021-11-25
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,25.0,1000.0,10.688,,,,2021-11-25
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,25.0,1100.0,13.496,,,,2021-11-25
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,25.0,1200.0,15.656,,,,2021-11-25
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,25.0,1300.0,17.186,,,,2021-11-25
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,25.0,1400.0,18.25,,,,2021-11-25
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,25.0,1500.0,18.997,,,,2021-11-25
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,25.0,1600.0,19.501,,,,2021-11-25
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,25.0,1700.0,17.366,,,,2021-11-25
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,25.0,1800.0,14.126,,,,2021-11-25
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,25.0,1900.0,12.452,,,,2021-11-25
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,25.0,2000.0,11.03,,,,2021-11-25
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,25.0,2100.0,9.878,,,,2021-11-25
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,25.0,2200.0,10.13,,,,2021-11-25
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,25.0,2300.0,12.776,,,,2021-11-25
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,25.0,2400.0,14.36,,,,2021-11-25
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,26.0,100.0,14.954,,,,2021-11-26
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,26.0,200.0,16.7,,,,2021-11-26
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,26.0,300.0,17.769,,,,2021-11-26
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,26.0,400.0,18.482,,,,2021-11-26
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,26.0,500.0,19.04,,,,2021-11-26
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,26.0,600.0,19.526,,,,2021-11-26
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,26.0,700.0,20.199,,,,2021-11-26
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,26.0,800.0,20.786,,,,2021-11-26
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,26.0,900.0,21.772,,,,2021-11-26
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,26.0,1000.0,24.154,,,,2021-11-26
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,26.0,1100.0,27.109,,,,2021-11-26
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,26.0,1200.0,29.16,,,,2021-11-26
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,26.0,1300.0,30.202,,,,2021-11-26
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,26.0,1400.0,30.506,,,,2021-11-26
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,26.0,1500.0,31.361,,,,2021-11-26
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,26.0,1600.0,30.988,,,,2021-11-26
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,26.0,1700.0,30.727,,,,2021-11-26
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,26.0,1800.0,29.309,,,,2021-11-26
Rice,45.79383,-94.2618,1079.0,2021.0,11.0,26.0,1900.0,28.828,,,,2021-11-26
